gene_id	gene_name	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
LOC107063613	LOC107063613	326.594339387672	22.1247208611816	26.9434641058251	11.3268326290156	181.510442427544	119.768434610287	129.984259348428	143.592669698306	37.3505124896095	157.343766565194	103.832619691125	62.1878429979448	97.9708622393314	21.3359150663544	89.3478484575854	288.958827118986	212.854677069069	78.9121596407818	24.9644045121629	41.3493864605264	256.515563914141	141.36115363857	28.1713702018202	96.1375452349475	76.911680086748	77.5932642031374	185.183681707204	34.1031284330937	145.845726722213	373.545829634961	254.659449941526	403.914108041332	336.251305555763	28.6896865273573	37.7440016231625	48.0691390699039	31.9997045298265	62.3058747596333	57.7630909770006	41.2127694155439	169.059394436429	129.887651338623	130.061686555805	318.517483488321	456.859410840327	446.57199559255	19.9887285954268	27.7774547134033	156.639223489071	137.901736049484	121.896089559063	156.191297569639	143.824917933999	251.012025407937	137.984949087124	91.29130828245	301.973186671378	127.766600858553	157.286381154146	151.690249701851	255.000072006019	112.944177612307	122.811386436174	38.9447246872866	298.436965249108	27.2714081980324	67.17677021498	77.8917285235541	179.326857991944	101.110235413258	65.6863102720921	60.0680463392781	121.789023970459	80.3820372659159	236.140029215587	227.383558290817	776.876622902363
LOC107063614	LOC107063614	325.441389138775	238.950738350877	247.952642822512	206.140509831069	432.928362829029	330.069960521079	405.177123739121	321.293602901732	254.038778533649	375.18017913695	410.044669023759	353.581002926843	211.882768467308	113.438462809558	225.229951913083	267.647608987781	137.584184329361	343.699233725786	124.639185255972	373.522426737715	399.374617684156	221.198351243853	166.058907903588	51.2649540243389	343.627085050819	296.172660190888	285.529165502008	16.0406618280123	279.631633208997	116.716264093519	324.754796496536	250.489154286356	352.541147191928	121.692672447352	371.506496065492	18.7523183000635	5.57202395663409	36.209637573878	125.149538973774	15.9338771000242	269.037935548655	137.337448390975	155.671806167183	117.966081518656	310.509734065316	218.802714158464	94.488741514803	197.795017046869	227.350073069631	411.035102793812	170.443109524532	166.644208001584	94.0067100627537	302.567564083286	197.274763354845	122.318928434629	104.517815062993	137.060578042071	85.7177414005324	229.926048590076	270.044494421268	126.185924651812	101.063047449938	347.059613562798	216.386432318259	274.30369981237	40.3699204147967	6.08592874916515	203.521140129506	120.692954277998	6.85170281585781	102.206411935492	371.375657333271	208.212205090147	251.467124944509	177.460995644496	276.638700792905
LOC107063615	LOC107063615	1203.62913658645	1685.42354053997	1857.04447646153	1816.94126395384	569.801134696457	4115.15322086227	3304.98193855114	1616.06039452759	1670.61231320958	2334.34492170492	3100.77644290613	5403.60619233051	2032.61177163537	1316.98085081959	2332.04000141356	1219.35548253871	1560.75896674666	1463.56551953003	2350.6528546496	2026.30931627108	3775.39999902629	759.521874417475	611.395235174183	389.311020745646	1165.91440255302	1858.97217518191	1307.06525456427	149.711685876549	946.664529477674	480.00011036657	1976.30046455346	1472.15668447033	1222.51236071652	4207.1775841922	2319.77652348572	109.295613367311	73.7694656260057	161.39496721255	669.844405319164	30.9994934365676	2177.56638513331	510.579555549751	1091.77623728557	506.032585380651	2101.79082335025	1391.59878744081	1412.31444064574	1992.42028762806	1167.4776454657	2982.04210020468	1082.59467223357	1397.01649922821	1052.96717543697	1684.31075180604	1589.40771980049	1003.50153519138	583.937701277402	1143.66452432813	927.169840884439	1712.21449907893	2465.90155152381	974.510515934774	754.532428713361	2342.26605690661	2430.67585083786	1892.32652167343	128.634930489526	30.4416113208524	2500.27268922968	755.379233643774	83.0521816423253	1608.79646104693	1621.32548316111	1294.82665465208	2009.48854612798	1024.27675340518	1885.90091081384
LOC107063616	LOC107063616	50.6909913390234	83.7727505476888	162.507945395421	2134.5854535961	71.2505640019332	133.083677112528	137.239600073515	111.172513801548	62.3654757250869	83.4178625585189	109.071150863573	9450.5865983985	677.103787234189	1797.92289204705	381.979951442155	319.051866257016	449.396248386364	292.72848561066	1660.5012782645	24.5440752850401	4917.81433172835	207.341767186986	216.668851873684	46.5808691252377	8777.42881674746	41332.0922317425	70829.9871019666	30224.4349906333	11684.6874213132	21.4206861588718	90.8237115547262	20.2639603428626	67.460540556661	37.0392484066778	162.139553920261	2919.30383029152	63.8333967693576	41.7449534301015	151.239037240946	5.39478004727425	84.6696297716834	17.0748371011872	3033.06091176998	54.9059058193536	36.8429449269299	53.6348871154593	6241.79725802613	6294.63556619796	729.09783158584	62.2470331770093	280.35235138709	2827.58108067876	10671.6531249073	22.2864449536494	69656.790220358	351.7935103237	58432.4177024467	350.089896517502	307.185564217974	308.283571850688	103.549190486355	546.225627452086	80.3680803763713	24.711992134071	58.7523890637849	94.603074123011	323.434727128893	27270.5777574285	54.3545849297092	148.792086872619	108.694394005367	6677.64426102705	46.8849955495924	856.595243840526	88.361732230204	95.8174606763068	44.1822738266973
LOC107063618	LOC107063618	0.982335336560576	0	3.35710550861647	2.2843126062729	5.4758582525882	3.30773202533488	0	1.57666906997069	3.34904527963175	2.38939028864042	0	0.864389770931693	0.996843351265951	3.92044515673569	1.01233528330958	0.944477239582321	0	13.415008599637	0	4.4835379598184	2.50678089114398	2.86853968852514	2.71934402363217	1.85904411083267	2.27249172344279	0.746921239710568	1.54070327119055	0	3.7323049476431	0.867245184649417	0.784476680488922	1.82823385755378	2.65788218765459	0.70435292052043	4.58626657796797	0	0.486754482225155	5.09407036623375	1.27157755720566	1.10133715441283	3.15707521984249	1.38894237208345	1.97848100626534	1.41553640890966	2.08955946013192	0	1.33196420449109	0.751275661878052	7.85483262531542	3.43036894690248	0	3.69115721391291	0.664353593862891	2.22753707199395	1.53764802896852	0	0	0.884916722180119	0	0.902143075814683	0.836351732838051	0	0	0.900119503750665	2.54283000504441	1.7052090944177	2.82288398804106	0.532462961690871	0	3.3939939153353	0	0	5.24970497683434	1.59924080957058	1.85366713996384	0	0
LOC107063619	LOC107063619	1296.49573597264	1153.52166102642	694.990991568263	647.293251009081	1367.26578914503	1844.36863158969	2116.7200860327	1356.00012144291	883.431089079943	1379.41360917975	1781.04565121676	3233.70111059477	948.581400473049	290.846580707092	1202.29546969074	2167.68080723239	1100.62896948168	577.932226949949	402.371330813818	1214.97996960948	1852.16961024763	728.677510240807	186.299631762586	221.044108401424	954.514701549089	984.521098821687	780.516292544332	0	953.92586402073	333.380356199771	1104.73188954266	1115.86394511355	1015.95719569495	453.853613400503	1253.52453770971	89.60959823917	67.1744089567995	130.62065210497	519.326436539268	1.19086649771072e-05	821.208653929944	215.936947580104	411.458454055586	293.3727430634	1040.28936613438	703.459187341867	237.742402669593	613.186875609593	252.777977981575	2527.57461242974	894.496942649996	1057.25694539562	405.193886303021	919.530079825543	1067.09142797746	788.271002170107	498.99417692472	782.381610837927	607.825626841885	1108.20016338243	1575.07055694216	605.752667540997	853.732767612002	1036.3178821188	1040.05699193389	1447.30739082241	191.411343670521	107.746202545571	927.51616491011	668.503131401745	73.940023173191	319.448889125048	986.851040183225	708.809878257691	895.926306150651	0	1432.8523475936
LOC107063620	LOC107063620	2.79480519732728	0	0	0	5.54759029893581	0.7864760890114	0.757408126366418	0	0	0.705504430796135	0	0	0	0	0	3.35134179486708	0	0.660013739958465	0.623770838013992	0	0.741162701199051	0	1.20743698131236	2.20060233959601	0	0.661943042394504	0	0.450315193384272	0	0	0.69556006869931	0	0	0	0	1.32416175667337	1.72825835086607	0.501917828685102	0.572906990281649	0.976927331396987	0	2.46333096981735	0.584201732374839	1.88033940885015	1.84951959251915	0.766773318372839	0.59000922673103	0.665120959010478	0	0	0	0.65383283972649	0.588654590023335	0.657565743252058	0.68075336444079	0	0	0	0	0	0	0.797932651260268	0.81502609299253	0	0.734758257312883	0	0.501150750023629	1.92548869479172	0	1.20371697667254	1.57232141038225	1.23968781012375	8.54183434481289	0	0	0.882744447095418	0
LOC107063621	LOC107063621	1496.04574259431	2543.61830740684	1943.42438011122	1259.67725501665	299.048794898837	592.513068598235	621.129023996048	847.358339687455	1322.93022877763	692.549164006024	892.822378734907	326.246997961747	1568.76992267024	265.72744075834	1253.68566341046	2108.63209127336	2361.40323584833	725.212766738505	244.315928919585	2508.13608900191	452.534958035456	2998.27083449624	286.850726631314	561.646363540869	488.575636536491	341.353924052944	470.790702091313	65.5326529102763	551.897833176711	2614.56100888587	3828.31912916175	4109.64959111902	4826.29548922458	225.551999590136	819.551432079287	267.888192931154	322.406115216323	635.909924948334	455.715195518596	313.700684641917	544.657621449846	608.022556063737	379.004587377249	2211.40396622934	3122.75430666675	1708.99249016122	229.499223175296	407.215335319754	539.006394785878	578.187067961433	761.101327830496	1158.37709288608	170.036296018663	888.163266604047	3937.81118255082	1390.94838467999	1415.88766707371	3137.99197985369	1728.47772399242	1283.49076640064	728.803620326418	1170.30668156204	1128.98490225424	1908.17011312573	1028.83299713596	5411.42514357197	339.17721163445	186.094769714019	1022.24789088295	651.234108364257	361.624608380496	246.896751599181	895.311824721056	1755.92073573709	4012.13246844951	2021.03512563159	3141.67003825177
LOC107063622	LOC107063622	174.878371320261	246.408105717979	251.928459244077	53.3565323997505	90.9821191548293	178.120678402261	215.264801820682	328.313868670946	197.90496033769	169.20801398239	280.541330641379	61.6609517671545	87.3316132483058	37.3894088381922	67.4036248117705	181.855023377346	103.040595716766	181.709854753326	96.4793776792274	375.850385492657	73.5938028771871	906.418398672016	104.117420133941	161.059053537908	110.513129935315	139.172524494645	125.71144738235	48.6486832545268	122.600687841731	249.134493213962	358.33523797433	316.937171866468	796.848129010887	26.1948580769632	119.370643228973	145.235314408001	99.9734155837536	191.476330078826	150.672310632145	73.8835010776688	162.427180891942	216.307506043865	134.884648435073	274.156048646239	157.628924818381	174.477398088698	65.1352813445944	83.4238649015841	264.555012841315	210.94900889453	374.181983263782	271.02210117799	60.9272118579457	285.162153870724	671.611021648421	308.157341061674	314.534370774255	271.243041483687	76.2143042951779	119.38289127889	50.6869388547869	68.0529298694013	108.770847507272	341.911857816068	67.1337903645265	603.590044247268	151.099161441224	34.083008233621	151.781286304659	169.46237727111	75.0616704666783	45.0091634592175	103.903677077293	144.112099513137	167.635537023061	133.47316999906	174.350414364602
LOC107063623	LOC107063623	214.53179078234	523.645840367246	487.899537551103	88.7877616753356	526.120273679842	529.268748092124	1147.52391181281	1176.31554086763	227.89986176424	478.038116763488	1115.61023006244	54.8517071078576	171.279517254477	31.8604304743266	152.075561688904	252.357976335975	130.986513917394	547.896858080272	229.676575138818	818.359290311317	55.3547280534279	574.162981733257	228.884825802217	586.433153707105	66.3288625269545	58.589574995065	37.1517272916362	17.9632832586905	48.8305605327903	257.451605981659	462.707734931112	212.138158265455	524.45422198677	186.981628209558	323.312634355055	82.9546622226141	213.708359318096	417.701891345349	234.763946491806	413.838088071441	363.127305688408	547.708187534831	108.75045606829	336.400125904382	329.591447451437	352.737673407905	312.421957468044	403.759239176619	96.4879640398338	115.081576151919	84.641595125445	60.3684078414948	32.508191806536	766.33095872635	48.8943672371303	146.042938367034	50.552520180533	55.3233800845431	63.8158252748817	300.17862273079	119.142772574132	124.078484653953	71.2195082863588	430.438036719482	112.89456174653	603.35155526392	228.742874959991	18.8748021437565	358.764559371375	324.422626799221	75.3433571121183	9.66091121747301	191.72825674575	168.235137821066	101.392868833008	187.385550427122	177.335657701795
